"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","therm.diff","btherm","wtherm","sample.size","sample.size.td","sample.size.bt","sample.size.wt"
"MN",27053,"Hennepin",0,-93.4767989845113,45.0044943370968,0.179234758287485,557,19.9318542480469,0.505469246803075,0.859751037344398,12849,106.456689236516,45.0473242219661,30365,0.00101175188730641,0,1,NA,0,NA,0,0.00601913451181651,0.00959272445410537,0.00832133647624622,0.0208774268810932,0.0895386131517649,0.118239364817667,1116200,88.1999969482422,2.2,48054,1.9184317260027,NA,NA,NA,235715,862159,1367862,4164074,67013,185294,333480,415419,517785,568899,676579,0,0,0.37804203539823,0.179203539823009,6.5510803350434,7.17011954344963,NA,NA,361600,NA,NA,0,0.505469246803075,0.859751037344398,12849,106.456689236516,30365,0.00101175188730641,0,1,NA,NA,NA,NA,NA,27.8999996185303,41.5999984741211,0,42.2999992370605,45.9000015258789,32.7000007629395,33.5,39.5999984741211,39.9000015258789,42.5,33.5999984741211,13.3999996185303,34.2000007629395,32,53.0999984741211,20.6000003814697,6.30000019073486,38.7999992370605,54.7999992370605,58.7999992370605,53.7000007629395,55.7000007629395,53.7999992370605,25.2999992370605,31.8999996185303,39,53,1.70000004768372,3.006745982445,0,NA,0,12835,2.48004533589779,72209,29116,202772,202038,7.43038266535791,64.6005464054424,68.5189019766355,22.5969999432564,8.59699994325638,21.5969999432564,8.59699994325638
"MN",27099,"Mower",0,-92.7525316952874,43.6713865255889,0.205731964557503,712,18.7725410461426,0.338597638135434,0.791855203619909,3217,72.9344109418713,29.4613259668508,7964,0.000310848616723656,0,0,NA,0,NA,0,0,0.000961797406994191,0.000193836014731537,0.000433958385674805,0.00556951532264332,0.0208870617674846,38603,75.8000030517578,2.1,34330,2.2331128239364,NA,NA,NA,50505,516132,234630,2674775,16799,18019,22640,25993,28065,36113,42277,0,0,0.408072546230441,0.1903129395218,7.64969262371151,7.20785987143248,NA,NA,455040,NA,NA,0,0.338597638135434,0.791855203619909,3217,72.9344109418713,7964,0.000310848616723656,0,0,NA,NA,NA,NA,NA,27.8999996185303,25.1000003814697,0,28.7000007629395,31.7999992370605,26.8999996185303,28.6000003814697,34.5999984741211,33,28.7000007629395,24.8999996185303,15.3999996185303,29.1000003814697,29.3999996185303,37.0999984741211,13.6999998092651,6.19999980926514,36.4000015258789,60.5999984741211,61,52.5,52,61.9000015258789,46.0999984741211,48.7999992370605,47.2999992370605,67.4000015258789,0,2.54275765338808,0,NA,0,3216,1.45821624923641,47742,32740,4614,4296,13.6946894541585,62.1509411712554,73.6296763825514,206.885700106621,122.885700106621,197.885700106621,123.885700106621
"MN",27123,"Ramsey",0,-93.0994872699251,45.01703847113,0.0503006821224968,156,21.1685256958008,0.472084357084357,0.872448979591837,9453.4058310535,41.9514403292181,97.6643035064188,4060.68518784101,0.00576131687242798,0,1,0,0,NA,0,0.00857699805068226,0.0138578800592098,0.0134931517898914,0.0241992210055537,0.0761200309176475,0.110431739540736,511035,85,2.3,42284,1.86476241528506,NA,NA,NA,61915,164037,509710,1083950,45890,139796,223675,244554,286721,309935,355332,0,0,0.2548828125,0.109666149068323,6.76849321164863,7.09007683577609,NA,NA,103040,NA,NA,0,0.474069838790651,0.872448979591837,12150,41.9514403292181,5219,0.00576131687242798,0,1,NA,NA,NA,NA,NA,44.5999984741211,53,0,50.2000007629395,58.9000015258789,51.4000015258789,45.7000007629395,50,47.5999984741211,39.5999984741211,40,22.5,38.2999992370605,38.4000015258789,58.7000007629395,30.7999992370605,10.1000003814697,51.2000007629395,61.2000007629395,66,57.2000007629395,58.9000015258789,62.7999992370605,54.7000007629395,51.9000015258789,58.0999984741211,69.9000015258789,5,3.44132945846559,0,NA,0,9398.94176453715,2.42267518902487,62161,25658,83710,86386,11.3509751203085,63.9970717720786,65.8913651684319,6.01039999723434,2.01039999723434,6.01039999723434,2.01039999723434
"MN",27147,"Steele",0,-93.2260423030805,44.0222576192061,0.125628094489002,430,16.5385875701904,0.302791133244327,0.884848484848485,2863,116.01466992665,34.9300662530235,9509,0,0,0,NA,0,NA,0,0.00157175674041833,0.000664415037927025,0.000759532128209023,0.0003341873677175,0.0106888361045131,0.0276957567804024,33680,79.4000015258789,2.5,43657,2.3920282801373,NA,NA,NA,73511,375185,332150,1974300,12460,13232,16146,18061,18475,19749,21155,0,0,0.509191176470588,0.263558584686775,NA,6.21460809842219,NA,NA,275840,NA,NA,0,0.302791133244327,0.884848484848485,2863,116.01466992665,9509,0,0,0,NA,NA,NA,NA,NA,22.7999992370605,24.7000007629395,0,37.7999992370605,37.2999992370605,35.7000007629395,42.7999992370605,42.5999984741211,45.2999992370605,36.2000007629395,37.7999992370605,32.2999992370605,38.5999984741211,40.4000015258789,45.0999984741211,21,13.1999998092651,37.2000007629395,55.4000015258789,54.5,39.9000015258789,40.9000015258789,48.7999992370605,28.7999992370605,33.7000007629395,39.7000007629395,55.0999984741211,1.20000004768372,2.39470343968306,0,NA,0,2863,1.80871013509346,58642,32422,5675,5421,3.24860235757092,65.0096382576484,68.7143680374582,38.4454003870487,36.9542003571987,38.0772003829479,36.9542003571987
"MN",27163,"Washington",0,-92.8839467510604,45.0382902792241,0.125162968187327,392,25.6264801025391,0.55269290357648,0.697777777777778,6123,114.750122488976,37.7526731502875,18611,0.0011432304425935,0,1,0,0,NA,0,0.001778304682869,0.00244097470645175,0.00189178963299281,0.00227853595023388,0.0183413712524238,0.0360256324117311,201130,90,1.8,61994,1.1899489384574,NA,NA,NA,122388,383650,702615,2681780,19563,25992,26013,23761,24753,26430,34544,0,0,0.263621794871795,0.147591309823678,NA,6.65286302935335,NA,NA,254080,NA,NA,0,0.55269290357648,0.697777777777778,6123,114.750122488976,18611,0.0011432304425935,0,1,NA,NA,NA,NA,NA,35.0999984741211,39.0999984741211,0,40,43.4000015258789,42.0999984741211,38.2000007629395,41.0999984741211,37.7000007629395,27.5,29.3999996185303,17.8999996185303,28.1000003814697,30.5,39.7999992370605,19.8999996185303,8.19999980926514,40.2000007629395,60.2000007629395,57.7999992370605,48.2000007629395,47.9000015258789,57.5,45.0999984741211,43.7000007629395,51.2999992370605,67,1.60000002384186,5.24421452814357,0,NA,0,6043,1.18558251738328,83548,70470,24202,23016,NA,68,NA,5,0,5,0
"MN",27171,"Wright",0,-93.9629586096073,45.1739684032569,0.211796818441502,661,15.1991500854492,0.467270480073056,0.951937984496124,3403.59029289521,114.183963529096,42.2119559829483,9206.76194272834,0.00187717886832931,0,0,NA,0,NA,0,0,0.00010458427749695,0,0.000488017876865384,0.00261151734714289,0.0106495589414595,89986,80.0999984741211,2.8,47713,1.59591607896368,NA,NA,NA,90967,252292,425792,1131256,18104,24164,28082,28685,27119,27550,27716,0,0,0.347196348733234,0.162129160636758,NA,5.99146454710798,NA,NA,442240,NA,NA,0,0.475183116584354,0.951937984496124,3729,114.183963529096,10087,0.00187717886832931,0,0,NA,NA,NA,NA,NA,24.6000003814697,40.2999992370605,0,45,46,38.2999992370605,38.7999992370605,39.7999992370605,39.0999984741211,38.9000015258789,36.4000015258789,20.2999992370605,31.3999996185303,30.8999996185303,44,14.6999998092651,6.19999980926514,42.2000007629395,66.5,47.2000007629395,32.2999992370605,34.2999992370605,48.9000015258789,34.9000015258789,40.5,47.2000007629395,61.2000007629395,0.5,3.62658992805755,0,NA,0,3397.20114512094,1.52716883116883,73495,48125,13484,13229,14.1163621450747,58.4690867684364,70.0064104299548,8.50159993767738,7.53079995512962,7.53079995512962,8.50159993767738
"MO",29047,"Clay",0.265299854104277,-94.4208364678639,39.3104857109564,0.110602488792496,396,26.6355075836182,0.422982462901693,0.266881028938907,13023,407.684174153421,41.7021772939347,127314,0.00330185057206481,0,1,0.265389082462253,0.265299854104277,0.9209625,0,0.118607041891545,0.0473722806159863,0.0270243613768616,0.00703848461750539,0.0265969587948219,0.0518430739978102,184006,84.6999969482422,2.2,46602,1.28827691417449,5.1734693877551,NA,NA,893813,1434775,5309271,7168052,15572,19856,20302,20455,26811,30417,45221,0,0,0.166464891041162,0.0901741293532338,5.66122286023741,7.01929665371504,NA,NA,257280,NA,NA,0.265299854104277,0.422982462901693,0.266881028938907,13023,407.684174153421,127314,0.00330185057206481,0,1,58.7000007629395,41.9000015258789,40,39.2999992370605,47.2000007629395,28.1000003814697,78.1999969482422,47,80.6999969482422,83.4000015258789,79.1999969482422,76.3000030517578,74.4000015258789,69.9000015258789,80.4000015258789,78,70.1999969482422,74.1999969482422,72,74.0999984741211,68.9000015258789,64.1999969482422,49.7999992370605,74.5,67.6999969482422,61,56.2000007629395,64.8000030517578,48.8300018310547,50.310001373291,47.7400016784668,63.1500015258789,16.2000007629395,13.6034080366372,0,NA,3455,9525,1.54562392743319,63046,40790,34273,37636,21.3522671030932,58.2517989775536,80.5221843565297,4.55839994549751,4.10199993848801,4.55839994549751,4.10199993848801
"MO",29095,"Jackson",0.172129358879239,-94.3461185961414,39.0084637857914,0.166020205437507,605,27.6640491485596,0.453919739498911,0.345397324940991,22913,245.354820407629,44.0367141357648,127662,0.00305503426002706,0,1,0.212071428571429,0.172129358879239,0.869695833333333,0,0.0948928980214749,0.0866367990952736,0.0894422260729802,0.172432389490313,0.232700647446861,0.239360802660504,654880,79.5,3.3,37732,1.5329689955708,7.11860940695296,NA,NA,1046802,1356802,5621815,10349680,82325,160510,283522,367846,470454,477828,541035,0,0,0.193822553897181,0.104252049180328,6.39692965521615,7.09007683577609,NA,NA,390400,NA,NA,0.172129358879239,0.453919739498911,0.345397324940991,22913,245.354820407629,127662,0.00305503426002706,0,1,60.9000015258789,58.0999984741211,57.9000015258789,54.0999984741211,56.5999984741211,29.6000003814697,48.0999984741211,51.2999992370605,61.4000015258789,61.5,53.4000015258789,50.5,50.9000015258789,55.9000015258789,51.9000015258789,49.9000015258789,42.4000015258789,52.5999984741211,51,56.4000015258789,48.5,43.2000007629395,43.2000007629395,67.0999984741211,72.8000030517578,57.4000015258789,54.2999992370605,61.4000015258789,50.9700012207031,52.2099990844727,53.6100006103516,67.1800003051758,25.5,8.18603037806192,0,NA,3944,18882,1.74051014897875,54793,31481,125901,121209,11.1640603148732,67.9402906066478,81.5374041213176,31.2747001349926,15.9167000949383,28.9167000949383,17.0957001149654
"MO",29099,"Jefferson",0.0545243619489559,-90.5377605599354,38.2610858070343,0.177057667037163,657,38.0969123840332,0.45836364038941,0.786338363780778,10344,233.600154679041,51.7943111911345,46653,0.00164346481051817,1,1,0.0739030023094688,0.0545243619489559,0.738084615384615,0,0.0496098829648895,0.0440971568442854,0.031945788964182,0.00775311644876862,0.00683496635520624,0.00822006738809416,198099,71.5999984741211,3,43172,1.45083117612201,3.36363636363636,NA,NA,418818,787926,2416360,4923823,18736,22484,27878,26555,27563,32023,38007,0,0,0.140554722638681,0.0931534508076358,5.35185813347607,6.63987583382654,NA,NA,435840,NA,NA,0.0545243619489559,0.45836364038941,0.786338363780778,10344,233.600154679041,46653,0.00164346481051817,1,1,51.9000015258789,51.5999984741211,55.7999992370605,64.3000030517578,42.5,40.5,26.1000003814697,50.7999992370605,58.5,61.5999984741211,56.2999992370605,54.4000015258789,51.7999992370605,53,48.9000015258789,49.5999984741211,45.7999992370605,46,45.5,46.5999984741211,44.2000007629395,43.7000007629395,45.2999992370605,63.2999992370605,61.2000007629395,55.7999992370605,53.9000015258789,62.5,57.0800018310547,56.4099998474121,56.9099998474121,70.5699996948242,12.8000001907349,16.2283564222082,0,NA,564,9763,1.45124104268356,55896,38516,25708,26331,-0.86903551412923,59.1153511516089,58.2463156374797,7.87770009040833,7.87770009040833,7.87770009040833,7.87770009040833
"MO",29183,"St. Charles",0.131997821218907,-90.6752561668959,38.7818656619616,0.159108135053118,560,34.421459197998,0.498074213234514,0.477470355731225,16523,269.777945893603,48.360593666258,92173,0.00175512921382316,1,1,0.170158896455387,0.131997821218907,0.748926,0,0.0902177994742771,0.0547135097248992,0.0398638604178077,0.0124255007853347,0.0268948827509925,0.0414996463098326,283883,83.3000030517578,2,54759,1.31389583807141,5.55622489959839,NA,NA,639831,1041250,4457541,8560516,23065,22977,24695,22828,24354,25562,29834,0,0,0.282141265597148,0.180490654205607,5.29831736654804,6.65929391968364,NA,NA,342400,NA,NA,0.131997821218907,0.498074213234514,0.477470355731225,16523,269.777945893603,92173,0.00175512921382316,1,1,43.9000015258789,51.2000007629395,54.4000015258789,61.2999992370605,57,40.5999984741211,21.5,0,51.7000007629395,54.9000015258789,49.2999992370605,47.5999984741211,47,49.2999992370605,43.2999992370605,41,35.0999984741211,35.7000007629395,37.4000015258789,34.9000015258789,26.7999992370605,29.8999996185303,48.4000015258789,64.4000015258789,48.9000015258789,40.5,40.7999992370605,50.0999984741211,43.3899993896484,44.5999984741211,52.189998626709,61.689998626709,3.09999990463257,19.3517165669791,0,NA,2181,14313,1.18623063683305,72366,61005,39020,42931,20,56.5384615384615,70,15,6,13,6
"MO",29189,"St. Louis",0.0228107744956016,-90.442995892769,38.6407042118197,0.140319556560967,508,27.6074886322021,0.559062373238748,0.636993603411514,169198.606443897,83.9110243328924,147.771139128184,96078.4931764626,0.00978879301295375,1,1,0.0568404808626569,0.0228107744956016,0.668419047619048,0,0.0751361802334356,0.0469440225537786,0.0448856799037304,0.0478213659913828,0.190202840654718,0.233273003561726,1016315,82.3000030517578,2.6,47825,1.54819208718851,5.58404558404558,NA,NA,913866,1333793,15987064,28409635,31888,36307,82417,100737,211593,274230,406349,0,0,0.339222837022133,0.274961498973306,6.1463292576689,7.30921236569276,NA,NA,311680,NA,NA,0.0228107744956016,0.561595506315293,0.636993603411514,190524,83.9110243328924,108188,0.00978879301295375,1,1,42.7000007629395,47.4000015258789,49.7000007629395,57.5,44.7000007629395,37.4000015258789,38.7999992370605,43.5999984741211,53.7000007629395,52.5,49.5,49.4000015258789,42.9000015258789,48,42.2000007629395,47.2000007629395,43.2999992370605,42,41.2000007629395,44.7000007629395,36.7999992370605,35.7999992370605,50.5999984741211,62.7000007629395,63.5,54.7000007629395,56.7999992370605,59.4000015258789,44.9199981689453,46.8699989318848,51.310001373291,61.2799987792969,2.5,9.50802068224611,0,NA,3859.55125656179,163682.805050776,1.8112614029569,69096,38148,127024,136652,8.02218022350015,61.6409193251557,69.8744231144004,80.8011000752449,44.6254000663757,71.6254000663757,45.6254000663757
"MO",29213,"Taney",0.0229306487695749,-93.0410131569474,36.6547388163561,0.1700493907365,632,49.0542488098145,0.400758053344444,0.83442265795207,2221.98217206087,58.6909955257271,16.6795676706668,7818.5686999558,0.00139821029082774,0,1,0.0226389206494397,0.0229306487695749,0.428746428571429,0,0.0022691173133651,0.000489117143555882,0,0.00176610611994164,0.00347580787346044,0.00868892114175133,39703,70.8000030517578,5.8,27001,1.15519427250354,NA,NA,NA,218086,161374,209879,275806,5599,7973,9134,8178,8867,10323,9863,0,0,0.00905106707317073,0.00286259541984733,NA,5.77455154554441,NA,NA,419200,NA,NA,0.0229306487695749,0.408302158884786,0.83442265795207,3576,58.6909955257271,12583,0.00139821029082774,0,0,86.3000030517578,89.1999969482422,85.8000030517578,93.9000015258789,91.9000015258789,22.7000007629395,0,4.80000019073486,37.2000007629395,48.7999992370605,36.5,41.5999984741211,33.5999984741211,34.4000015258789,47.2999992370605,39.2000007629395,31.5,35.5,33,36.7999992370605,30.8999996185303,35.2999992370605,29.3999996185303,47.9000015258789,37.5,32,27.2000007629395,37.5999984741211,26.4899997711182,31.4500007629395,28.0400009155273,48.1300010681152,67.1999969482422,6.20140964787851,0,NA,50.9514927597851,2167.92388096208,0.807894225160412,37395,46287,8219,10727,9.31675816442048,73.7313287746148,83.0480869390353,6.10539996623993,5.1884999871254,5.1884999871254,5.1884999871254
"MO",29510,"St. Louis city",0.0228107744956016,-90.2450166543523,38.635869498324,0.0177161903180272,62,14.7467250823975,0.549362286167715,0.636993603411514,21325.3935561027,83.9110243328924,147.771139128184,12109.5068235374,0.00978879301295375,1,1,NA,NA,0.616,0,NA,0.0903794425389153,0.133282601023469,0.408512204372617,0.51198056228083,0.492210940387229,348189,62.7999992370605,6.2,26364,1.61241279769064,NA,NA,NA,NA,NA,NA,NA,350518,451770,687029,772897,821960,816048,856796,0,0,0.0153688524590164,0.0102459016393443,6.46925031679577,7.00306545878646,NA,NA,39040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8899993896484,60.8499984741211,66.620002746582,77.7200012207031,NA,5.22625953468738,NA,NA,486.448743438214,20630.194949224,2.16016571907092,49012,22689,91446,72545,-10,54.4610820653657,60,7.0789999961853,1.0789999961853,7.0789999961853,1.0789999961853
"NE",31151,"Saline",0,-97.1408400783826,40.5240206584849,0.158558393477001,575,24.4249134063721,NA,NA,39,0,0,30,0,0,0,NA,0,0.6014275,NA,0,0.000121109361753664,0,0.00296666406432977,0.00361193382937225,0.00880281690140845,13843,76,1.9,35541,0.394845916202161,NA,NA,NA,2610,58725,0,182150,14491,20097,17866,16514,16356,15010,14046,0,0,0.364130434782609,0.221967713787086,NA,6.25862498383897,NA,NA,366720,NA,NA,0,NA,NA,39,0,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,23.3999996185303,30.7999992370605,33.9000015258789,41.5999984741211,42.0999984741211,13.6999998092651,48,46.2999992370605,28.5,51,48.7000007629395,63.2000007629395,39.9000015258789,47.5,54,73.8000030517578,66.8000030517578,53.5,54.5,57.7000007629395,39.810001373291,51.0999984741211,55.0099983215332,69.8499984741211,NA,4.09527023259298,0,NA,0,39,NA,46875,NA,2169,1958,17.3506642392542,52.9462241173352,70.6472287532528,34.586000084877,33.3644000589848,33.3644000589848,34.1788000762463
"NH",33011,"Hillsborough",0,-71.7160268076501,42.9153167028546,0.254740877391491,876,113.886100769043,0.46127355060225,0.323763137657011,62140,165.421725136788,33.1815294231576,309790,0.0017219182491149,1,0,0,0,NA,0,0.00193032161648868,0.000833874490820001,0.000469328032687317,0.00267927713103005,0.0128767648441213,0.0207076744168636,380841,82.1999969482422,2.8,46650,1.23653894601837,NA,NA,NA,1387973,1884315,10279306,11073395,75634,93247,126072,135512,140165,144888,156987,0,0,0.0962078651685393,0.0342178770949721,6.17898092077904,6.77992190747225,NA,NA,572800,NA,NA,0,0.46127355060225,0.323763137657011,62140,165.421725136788,309790,0.0017219182491149,1,0,55.5,54.7000007629395,54.0999984741211,51.7999992370605,43.0999984741211,38.7999992370605,44.5,0,42.5999984741211,45.2000007629395,44.4000015258789,44.2000007629395,46.5,46.2999992370605,25.2999992370605,38.7000007629395,40.2999992370605,39.7000007629395,40,51.0999984741211,44.2999992370605,37.4000015258789,54.5,57.7999992370605,57.2000007629395,61.9000015258789,62,59.0999984741211,50.3199996948242,44.439998626709,57.560001373291,66.370002746582,1.89999997615814,3.78774448523308,0,NA,0,62033,1.47045576629065,71173,48402,56945,57214,10.6092179987334,65.0259319762882,74.1990386879527,132.399499714375,81.6324997544289,116.632499754429,82.8672997355461
"NH",33015,"Rockingham",0,-71.1254999752733,42.9875546862347,0.207549077354993,695,55.5418243408203,0.502264476157683,0.496943017852776,50122,235.232233350624,49.5176877233802,238103,0.00193527792187064,1,1,0,0,NA,0,0.00323487747637271,0.0039620556973599,0.00233910082212514,0.00942058711344287,0.00583720016296569,0.00676099084420929,277359,86.1999969482422,3.2,54161,1.14695763294997,NA,NA,NA,1222351,1753277,11790310,13418030,49064,49650,52188,52498,53750,58142,70059,0,0,0.142682706222865,0.04839001447178,NA,6.88755257166462,NA,NA,442240,NA,NA,0,0.502264476157683,0.496943017852776,50122,235.232233350624,238103,0.00193527792187064,1,1,54.7000007629395,54,51.7999992370605,55.7000007629395,44.9000015258789,33.2999992370605,42.9000015258789,0,43.2000007629395,46.5,45.7999992370605,46.7000007629395,49.5999984741211,47.4000015258789,25.7000007629395,38,36.5,36.5,38.2000007629395,48.2999992370605,32.0999984741211,28.6000003814697,30.6000003814697,43,43.2000007629395,46.2999992370605,43.4000015258789,38.2999992370605,31.4099998474121,26.5200004577637,37.8300018310547,58.2900009155273,6.5,3.85615673142303,0,NA,0,50025,1.09228300670625,79646,72917,33980,30666,4.44206832847844,74.3598894429211,72.6688897214791,48.3078002929688,18.3078002929688,45.3078002929688,18.3078002929688
